Airport_Code,Airport_Name,City,State,Year,Claim_Type,Total_Close_Amount
GSP,Greenville-Spartanburg,Greer,SC,2013,Property Damage,"$3,965.57"
GSP,Greenville-Spartanburg,Greer,SC,2014,Passenger Property Loss,$175.00
GSP,Greenville-Spartanburg,Greer,SC,2014,Property Damage,$160.89
GSP,Greenville-Spartanburg,Greer,SC,2015,Passenger Property Loss,$0.00
GSP,Greenville-Spartanburg,Greer,SC,2015,Property Damage,$64.93
GSP,Greenville-Spartanburg,Greer,SC,2016,Passenger Property Loss,"$1,538.94"
GSP,Greenville-Spartanburg,Greer,SC,2016,Personal Injury,
GSP,Greenville-Spartanburg,Greer,SC,2016,Property Damage,$870.69
GSP,Greenville-Spartanburg,Greer,SC,2017,Passenger Property Loss,
GSP,Greenville-Spartanburg,Greer,SC,2017,Property Damage,
GST,Gustavus,Gustavus,AK,2014,Property Damage,$39.00
GST,Gustavus,Gustavus,AK,2015,Passenger Property Loss,$0.00
GTF,Great Falls International,Great Falls,MT,2013,Passenger Property Loss,
GTF,Great Falls International,Great Falls,MT,2014,Passenger Property Loss,$0.00
GTF,Great Falls International,Great Falls,MT,2016,Property Damage,$0.00
GTF,Great Falls International,Great Falls,MT,2017,Property Damage,
GTR,Golden Triangle Regional,Columbus/W Point/Starkville,MS,2013,Passenger Property Loss,
GTR,Golden Triangle Regional,Columbus/W Point/Starkville,MS,2013,Property Damage,$35.00
GTR,Golden Triangle Regional,Columbus/W Point/Starkville,MS,2014,Property Damage,$0.00
GTR,Golden Triangle Regional,Columbus/W Point/Starkville,MS,2017,Property Damage,
GUC,Gunnison - Crested Butte Regional Airport,Gunnison,CO,2013,Property Damage,$0.00
GUC,Gunnison - Crested Butte Regional Airport,Gunnison,CO,2014,Passenger Property Loss,
GUM,Guam,Guam,GU,2013,Passenger Property Loss,$200.00
GUM,Guam,Guam,GU,2013,Property Damage,$649.56
GUM,Guam,Guam,GU,2014,Passenger Property Loss,$0.00
GUM,Guam,Guam,GU,2014,Property Damage,$126.00
GUM,Guam,Guam,GU,2015,Passenger Property Loss,$0.00
GUM,Guam,Guam,GU,2015,Property Damage,$502.55
GUM,Guam,Guam,GU,2016,Passenger Property Loss,
GUM,Guam,Guam,GU,2016,Property Damage,$15.00
GUM,Guam,Guam,GU,2017,Passenger Property Loss,
GUM,Guam,Guam,GU,2017,Property Damage,
GYY,"Gary Regional Airport, Gary IN",Gary,IN,2013,Property Damage,$154.99
HDN,Yampa Valley Regional,Hayden,CO,2013,Passenger Property Loss,
HDN,Yampa Valley Regional,Hayden,CO,2015,Passenger Property Loss,$0.00
HDN,Yampa Valley Regional,Hayden,CO,2016,Passenger Property Loss,$13.95
HDN,Yampa Valley Regional,Hayden,CO,2017,Passenger Property Loss,$0.00
HDQ,Headquarters,Unknown,Unknown,2013,Personal Injury,
HDQ,Headquarters,Unknown,Unknown,2014,Passenger Property Loss,$256.00
HDQ,Headquarters,Unknown,Unknown,2014,Personal Injury,$0.00
HDQ,Headquarters,Unknown,Unknown,2015,Passenger Property Loss,
HDQ,Headquarters,Unknown,Unknown,2016,Property Damage,
HGR,Hagerstown Regional,Hagerstown,MD,2013,Passenger Property Loss,$38.34
HGR,Hagerstown Regional,Hagerstown,MD,2014,Property Damage,$0.00
HHH,Hilton Head Island Airport,Unknown,Unknown,2016,Passenger Property Loss,$280.60
HHH,Hilton Head Island Airport,Unknown,Unknown,2016,Property Damage,$0.00
HHH,Hilton Head Island Airport,Unknown,Unknown,2017,Property Damage,
HIB,Chisolm-Hibbing Municipal,Hibbing,MN,2014,Passenger Property Loss,$0.00
HIB,Chisolm-Hibbing Municipal,Hibbing,MN,2016,Passenger Property Loss,$40.00
HIB,Chisolm-Hibbing Municipal,Hibbing,MN,2017,Passenger Property Loss,
HIB,Chisolm-Hibbing Municipal,Hibbing,MN,2017,Property Damage,
HLN,Helena Regional,Helena,MT,2013,Passenger Property Loss,$0.00
HLN,Helena Regional,Helena,MT,2015,Property Damage,$197.00
HLN,Helena Regional,Helena,MT,2016,Passenger Property Loss,
HLN,Helena Regional,Helena,MT,2016,Property Damage,$120.00
HNL,Honolulu International Airport,Honolulu,HI,2013,Complaint,
HNL,Honolulu International Airport,Honolulu,HI,2013,Passenger Property Loss,"$2,981.63"
HNL,Honolulu International Airport,Honolulu,HI,2013,Personal Injury,"$5,000.00"
HNL,Honolulu International Airport,Honolulu,HI,2013,Property Damage,"$2,010.97"
HNL,Honolulu International Airport,Honolulu,HI,2014,Passenger Property Loss,"$3,034.86"
HNL,Honolulu International Airport,Honolulu,HI,2014,Personal Injury,
HNL,Honolulu International Airport,Honolulu,HI,2014,Property Damage,"$4,800.00"
HNL,Honolulu International Airport,Honolulu,HI,2015,Passenger Property Loss,"$3,088.32"
HNL,Honolulu International Airport,Honolulu,HI,2015,Personal Injury,
HNL,Honolulu International Airport,Honolulu,HI,2015,Property Damage,"$1,253.59"
HNL,Honolulu International Airport,Honolulu,HI,2016,Passenger Property Loss,"$1,012.54"
HNL,Honolulu International Airport,Honolulu,HI,2016,Personal Injury,
HNL,Honolulu International Airport,Honolulu,HI,2016,Property Damage,"$2,707.89"
HNL,Honolulu International Airport,Honolulu,HI,2017,Complaint,
HNL,Honolulu International Airport,Honolulu,HI,2017,Passenger Property Loss,$338.00
HNL,Honolulu International Airport,Honolulu,HI,2017,Property Damage,$180.00
HNL,Honolulu International Airport,Honolulu,HI,2017,Unknown,
HOB,Lea County Regional Airport,Hobbs,NM,2015,Passenger Property Loss,
HOB,Lea County Regional Airport,Hobbs,NM,2016,Passenger Property Loss,$0.00
HOM,Homer Airport,Homer,AK,2013,Property Damage,$0.00
HOM,Homer Airport,Homer,AK,2015,Passenger Property Loss,
HOU,William P. Hobby,Houston,TX,2013,Passenger Property Loss,"$1,775.05"
HOU,William P. Hobby,Houston,TX,2013,Property Damage,"$1,150.40"
HOU,William P. Hobby,Houston,TX,2014,Passenger Property Loss,$310.40
HOU,William P. Hobby,Houston,TX,2014,Property Damage,"$1,405.63"
HOU,William P. Hobby,Houston,TX,2015,Passenger Property Loss,"$1,594.34"
HOU,William P. Hobby,Houston,TX,2015,Property Damage,"$1,333.51"
HOU,William P. Hobby,Houston,TX,2016,Passenger Property Loss,$943.85
HOU,William P. Hobby,Houston,TX,2016,Property Damage,"$2,660.71"
HOU,William P. Hobby,Houston,TX,2017,Passenger Property Loss,"$2,273.14"
HOU,William P. Hobby,Houston,TX,2017,Personal Injury,
HOU,William P. Hobby,Houston,TX,2017,Property Damage,"$3,423.17"
HPN,"Westchester County, White Plains",White Plains,NY,2013,Passenger Property Loss,$0.00
HPN,"Westchester County, White Plains",White Plains,NY,2013,Property Damage,$0.00
HPN,"Westchester County, White Plains",White Plains,NY,2014,Passenger Property Loss,$25.00
HPN,"Westchester County, White Plains",White Plains,NY,2014,Property Damage,$0.00
HPN,"Westchester County, White Plains",White Plains,NY,2015,Passenger Property Loss,$819.81
HPN,"Westchester County, White Plains",White Plains,NY,2015,Property Damage,$120.00
HPN,"Westchester County, White Plains",White Plains,NY,2016,Passenger Property Loss,$15.00
HPN,"Westchester County, White Plains",White Plains,NY,2016,Property Damage,$466.40
HPN,"Westchester County, White Plains",White Plains,NY,2017,Passenger Property Loss,$0.00
HPN,"Westchester County, White Plains",White Plains,NY,2017,Property Damage,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2013,Passenger Property Loss,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2014,Passenger Property Loss,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2015,Passenger Property Loss,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2015,Property Damage,$189.00
HRL,Rio Grande Valley International,Harlingen,TX,2016,Passenger Property Loss,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2017,Passenger Property Loss,$0.00
HRL,Rio Grande Valley International,Harlingen,TX,2017,Property Damage,$250.00
HRL,Rio Grande Valley International,Harlingen,TX,2017,Unknown,
HSV,Huntsville International Airport,Huntsville,AL,2013,Passenger Property Loss,$0.00
HSV,Huntsville International Airport,Huntsville,AL,2013,Personal Injury,
HSV,Huntsville International Airport,Huntsville,AL,2013,Property Damage,
HSV,Huntsville International Airport,Huntsville,AL,2014,Passenger Property Loss,
HSV,Huntsville International Airport,Huntsville,AL,2014,Property Damage,$75.00
HSV,Huntsville International Airport,Huntsville,AL,2015,Passenger Property Loss,$65.00
HSV,Huntsville International Airport,Huntsville,AL,2015,Property Damage,$0.00
HSV,Huntsville International Airport,Huntsville,AL,2016,Property Damage,$37.98
HSV,Huntsville International Airport,Huntsville,AL,2017,Passenger Property Loss,$110.00
HSV,Huntsville International Airport,Huntsville,AL,2017,Personal Injury,
HSV,Huntsville International Airport,Huntsville,AL,2017,Property Damage,$35.00
HTS,"Tri-State, Huntington",Huntington,WV,2014,Property Damage,$0.00
HTS,"Tri-State, Huntington",Huntington,WV,2015,Passenger Property Loss,$190.80
HTS,"Tri-State, Huntington",Huntington,WV,2016,Property Damage,
HTS,"Tri-State, Huntington",Huntington,WV,2016,Unknown,
HTS,"Tri-State, Huntington",Huntington,WV,2017,Passenger Property Loss,
HVN,"New Haven, CT",New Haven,CT,2013,Passenger Property Loss,
HVN,"New Haven, CT",New Haven,CT,2015,Passenger Property Loss,$0.00
HVN,"New Haven, CT",New Haven,CT,2017,Passenger Property Loss,
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2013,Passenger Property Loss,$0.00
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2013,Personal Injury,$0.00
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2013,Property Damage,$50.00
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2014,Passenger Property Loss,$1.25
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2015,Passenger Property Loss,$742.97
HXD,Hilton Head Island Airport,Hilton Head Island,SC,2015,Property Damage,
HYA,"Barnstable Municipal, Hyannis",Hyannis,MA,2014,Passenger Property Loss,
IAD,Washington Dulles International,Washington,DC,2013,Passenger Property Loss,"$9,872.03"
IAD,Washington Dulles International,Washington,DC,2013,Personal Injury,
IAD,Washington Dulles International,Washington,DC,2013,Property Damage,"$6,007.62"
IAD,Washington Dulles International,Washington,DC,2014,Passenger Property Loss,"$5,219.10"
IAD,Washington Dulles International,Washington,DC,2014,Personal Injury,$356.24
IAD,Washington Dulles International,Washington,DC,2014,Property Damage,"$7,401.01"
IAD,Washington Dulles International,Washington,DC,2014,Unknown,
IAD,Washington Dulles International,Washington,DC,2015,Passenger Property Loss,"$1,479.87"
IAD,Washington Dulles International,Washington,DC,2015,Personal Injury,$0.00
IAD,Washington Dulles International,Washington,DC,2015,Property Damage,"$5,223.61"
IAD,Washington Dulles International,Washington,DC,2016,Complaint,$0.00
IAD,Washington Dulles International,Washington,DC,2016,Passenger Property Loss,"$1,622.95"
IAD,Washington Dulles International,Washington,DC,2016,Personal Injury,$0.00
IAD,Washington Dulles International,Washington,DC,2016,Property Damage,"$3,215.16"
IAD,Washington Dulles International,Washington,DC,2016,Property Loss,
IAD,Washington Dulles International,Washington,DC,2017,Passenger Property Loss,"$1,217.00"
IAD,Washington Dulles International,Washington,DC,2017,Property Damage,"$2,612.90"
IAD,Washington Dulles International,Washington,DC,2017,Unknown,
IAG,Niagara Falls International,Niagara Falls,NY,2013,Passenger Property Loss,$0.00
IAG,Niagara Falls International,Niagara Falls,NY,2013,Property Damage,$0.00
IAG,Niagara Falls International,Niagara Falls,NY,2014,Passenger Property Loss,$0.00
IAG,Niagara Falls International,Niagara Falls,NY,2015,Property Damage,$500.00
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2013,Passenger Property Loss,"$3,717.98"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2013,Property Damage,"$6,404.25"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2014,Passenger Property Loss,"$3,423.26"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2014,Personal Injury,$0.00
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2014,Property Damage,"$9,113.83"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2015,Complaint,$0.00
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2015,Passenger Property Loss,"$5,163.35"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2015,Personal Injury,$325.00
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2015,Property Damage,"$6,637.04"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2015,Unknown,
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2016,Passenger Property Loss,"$2,040.30"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2016,Personal Injury,
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2016,Property Damage,"$3,598.45"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2017,Passenger Property Loss,"$1,027.39"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2017,Property Damage,"$1,736.72"
IAH,Houston - George Bush Intercontinental Airport,Houston,TX,2017,Unknown,
ICT,Wichita Mid-Continent,Wichita,KS,2013,Passenger Property Loss,$64.15
ICT,Wichita Mid-Continent,Wichita,KS,2013,Property Damage,$0.00
ICT,Wichita Mid-Continent,Wichita,KS,2014,Passenger Property Loss,$24.00
ICT,Wichita Mid-Continent,Wichita,KS,2014,Property Damage,$215.74
ICT,Wichita Mid-Continent,Wichita,KS,2015,Passenger Property Loss,$0.00
ICT,Wichita Mid-Continent,Wichita,KS,2015,Property Damage,$423.97
ICT,Wichita Mid-Continent,Wichita,KS,2016,Passenger Property Loss,$0.00
ICT,Wichita Mid-Continent,Wichita,KS,2016,Property Damage,$50.00
ICT,Wichita Mid-Continent,Wichita,KS,2017,Passenger Property Loss,$0.00
ICT,Wichita Mid-Continent,Wichita,KS,2017,Personal Injury,
ICT,Wichita Mid-Continent,Wichita,KS,2017,Property Damage,$26.80
IDA,Idaho Falls Regional,Idaho Falls,ID,2013,Passenger Property Loss,$64.85
IDA,Idaho Falls Regional,Idaho Falls,ID,2014,Passenger Property Loss,$8.63
IDA,Idaho Falls Regional,Idaho Falls,ID,2014,Property Damage,$0.00
IDA,Idaho Falls Regional,Idaho Falls,ID,2015,Passenger Property Loss,$0.00
IDA,Idaho Falls Regional,Idaho Falls,ID,2016,Passenger Property Loss,
IDA,Idaho Falls Regional,Idaho Falls,ID,2016,Property Damage,
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2013,Passenger Property Loss,$13.00
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2013,Property Damage,$200.00
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2014,Property Damage,$165.00
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2015,Passenger Property Loss,$28.44
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2015,Property Damage,$249.10
IFP,Laughlin/Bullhead International Airport,Bullhead City,AZ,2016,Property Damage,$57.27
ILG,New Castle Airport,Wilmington,DE,2013,Property Damage,$586.00
ILG,New Castle Airport,Wilmington,DE,2014,Complaint,
ILG,New Castle Airport,Wilmington,DE,2014,Passenger Property Loss,$0.00
ILG,New Castle Airport,Wilmington,DE,2014,Property Damage,$240.59
ILM,Wilmington International,Wilmington,NC,2013,Passenger Property Loss,$278.95
ILM,Wilmington International,Wilmington,NC,2013,Property Damage,$0.00
ILM,Wilmington International,Wilmington,NC,2014,Passenger Property Loss,$75.00
ILM,Wilmington International,Wilmington,NC,2014,Property Damage,$0.00
ILM,Wilmington International,Wilmington,NC,2015,Passenger Property Loss,$30.82
ILM,Wilmington International,Wilmington,NC,2015,Property Damage,$0.00
ILM,Wilmington International,Wilmington,NC,2016,Property Damage,$154.50
ILM,Wilmington International,Wilmington,NC,2017,Passenger Property Loss,$214.82
ILM,Wilmington International,Wilmington,NC,2017,Property Damage,
IMT,Ford Airport,Iron Mountain Kingsford,MI,2013,Passenger Property Loss,$0.00
IND,Indianapolis International,Indianapolis,IN,2013,Passenger Property Loss,$457.99
IND,Indianapolis International,Indianapolis,IN,2013,Property Damage,$701.17
IND,Indianapolis International,Indianapolis,IN,2014,Passenger Property Loss,$331.99
IND,Indianapolis International,Indianapolis,IN,2014,Personal Injury,
IND,Indianapolis International,Indianapolis,IN,2014,Property Damage,"$1,847.30"
IND,Indianapolis International,Indianapolis,IN,2015,Passenger Property Loss,$42.25
IND,Indianapolis International,Indianapolis,IN,2015,Property Damage,$348.27
IND,Indianapolis International,Indianapolis,IN,2015,Unknown,$0.00
IND,Indianapolis International,Indianapolis,IN,2016,Passenger Property Loss,"$1,069.74"
IND,Indianapolis International,Indianapolis,IN,2016,Property Damage,"$2,225.23"
IND,Indianapolis International,Indianapolis,IN,2017,Passenger Property Loss,$200.00
IND,Indianapolis International,Indianapolis,IN,2017,Passenger Theft,
IND,Indianapolis International,Indianapolis,IN,2017,Property Damage,$336.00
INL,Falls International,International Falls,MN,2013,Passenger Property Loss,$0.00
INL,Falls International,International Falls,MN,2014,Passenger Property Loss,$0.00
INL,Falls International,International Falls,MN,2014,Property Damage,
INL,Falls International,International Falls,MN,2016,Passenger Property Loss,
INL,Falls International,International Falls,MN,2016,Property Damage,$179.19
INL,Falls International,International Falls,MN,2017,Passenger Property Loss,$15.36
INL,Falls International,International Falls,MN,2017,Property Damage,
IPT,Williamsport Lycoming Regional,Williamsport,PA,2013,Passenger Property Loss,$8.00
IPT,Williamsport Lycoming Regional,Williamsport,PA,2014,Property Damage,$184.56
IPT,Williamsport Lycoming Regional,Williamsport,PA,2017,Passenger Property Loss,
ISN,Sloulin Field International,Williston,ND,2014,Property Damage,$45.00
ISN,Sloulin Field International,Williston,ND,2016,Passenger Property Loss,
ISN,Sloulin Field International,Williston,ND,2016,Personal Injury,
ISN,Sloulin Field International,Williston,ND,2017,Passenger Property Loss,
ISN,Sloulin Field International,Williston,ND,2017,Property Damage,
ISP,"Long Island McArthur, Islip",New York,NY,2013,Passenger Property Loss,$140.25
ISP,"Long Island McArthur, Islip",New York,NY,2013,Property Damage,$270.00
ISP,"Long Island McArthur, Islip",New York,NY,2014,Passenger Property Loss,$187.84
ISP,"Long Island McArthur, Islip",New York,NY,2014,Property Damage,$229.32
ISP,"Long Island McArthur, Islip",New York,NY,2014,Unknown,
ISP,"Long Island McArthur, Islip",New York,NY,2015,Complaint,
ISP,"Long Island McArthur, Islip",New York,NY,2015,Passenger Property Loss,$315.00
ISP,"Long Island McArthur, Islip",New York,NY,2015,Property Damage,$624.00
ISP,"Long Island McArthur, Islip",New York,NY,2016,Passenger Property Loss,$350.00
ISP,"Long Island McArthur, Islip",New York,NY,2017,Passenger Property Loss,
ISP,"Long Island McArthur, Islip",New York,NY,2017,Property Damage,$225.00
ITH,"Tompkins County, Ithaca",Ithaca,NY,2013,Passenger Property Loss,$0.00
ITH,"Tompkins County, Ithaca",Ithaca,NY,2013,Property Damage,$0.00
